Mapping Coverage,71.29

Input Path,Failed Mapping Count
tradingEvent.agreementDate,2
onBehalfOf.partyReference.href,15
novation.oldTrade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,9
novation.executionDateTime,1
novation.oldTrade.tradeHeader.partyTradeInformation.relatedBusinessUnit.role,1
novation.oldTrade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,5
party.organizationType.organizationTypeScheme,1
novation.oldTrade.tradeHeader.partyTradeInformation.executionType,1
trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,28
termination.originalTrade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,15
trade.tradeHeader.tradeSummary.isPrimeBrokerTrade,4
termination.sizeChange.changeInNotionalAmount.currency,2
tradingEvent.eventType,2
trade.tradeHeader.partyTradeInformation.compressedTrade,4
termination.resultingTrade.tradeHeader.partyTradeIdentifier.issuer,1
termination.resultingTrade.fxSingleLeg.exchangedCurrency1.paymentAmount.currency,1
withdrawal.partyTradeInformation.relatedParty.role,2
trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,48
termination.resultingTrade.tradeHeader.tradeDate,1
amendment.effectiveDate,1
trade.tradeHeader.partyTradeInformation.offMarketPrice,7
novation.eventIdentifier.eventId,2
correlationId.correlationIdScheme,13
termination.resultingTrade.tradeHeader.partyTradeIdentifier.issuer.issuerIdScheme,1
sequenceNumber,12
trade.tradeHeader.partyTradeInformation.isAccountingHedge,4
trade.tradeHeader.productSummary.finalSettlementDate,4
trade.tradeHeader.partyTradeInformation.relatedBusinessUnit.businessUnitReference.href,11
header.implementationSpecification.version,2
party.organizationType,28
trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,56
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.tradeId,2
termination.resultingTrade.fxSingleLeg.exchangedCurrency1.payerPartyReference.href,1
party.country,7
termination.originalTrade.tradeHeader.partyTradeInformation.intentToClear,3
trade.tradeHeader.partyTradeIdentifier.blockTradeId.issuer,1
termination.resultingTrade.fxSingleLeg.exchangedCurrency2.payerPartyReference.href,1
amendment.trade.documentation.masterAgreement.masterAgreementVersion,1
novation.novationDate,1
trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.partyReference.href,32
trade.tradeHeader.partyTradeInformation.relatedBusinessUnit.role,11
termination.resultingTrade.fxSingleLeg.exchangedCurrency2.paymentAmount.currency,1
termination.executionDateTime,3
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.mandatorilyClearable,4
trade.tradeHeader.partyTradeIdentifier.blockTradeId.tradeId,1
termination.resultingTrade.tradeHeader.partyTradeIdentifier.tradeId,1
trade.tradeHeader.partyTradeInformation.endUserException,4
trade.tradeHeader.partyTradeIdentifier.resultingTradeId.tradeId.tradeIdScheme,6
trade.tradeHeader.partyTradeInformation.timestamps.publicReportUpdated,1
trade.tradeHeader.partyTradeInformation.timestamps.nonpubliclyReported,5
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.issuer.issuerIdScheme,2
quote.time,2
quote.quoteUnits,2
amendment.trade.tradeHeader.partyTradeInformation.relatedBusinessUnit.businessUnitReference.href,1
quote.currency,9
trade.tradeHeader.partyTradeInformation.collateralPortfolio.portfolioNameScheme,4
asOfTime,2
novation.oldTrade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,7
novation.remainingParty.href,1
amendment.executionDateTime,1
quote.value,9
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.tradeId.tradeIdScheme,2
trade.tradeHeader.partyTradeInformation.timestamps.nonpublicReportUpdated,5
withdrawal.partyTradeIdentifier.linkId,1
termination.resultingTrade.tradeHeader.partyTradeInformation.largeSizeTrade,1
amendment.trade.tradeHeader.partyTradeInformation.executionType,1
trade.tradeHeader.partyTradeInformation.reportingRegime.preEnactmentTrade,4
trade.tradeHeader.partyTradeInformation.clearingStatus,2
termination.resultingTrade.tradeHeader.partyTradeInformation.relatedPerson.personReference.href,1
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,4
trade.tradeHeader.partyTradeIdentifier.blockTradeId.tradeId.tradeIdScheme,1
trade.tradeHeader.partyTradeInformation.timestamps.submittedForConfirmation,1
trade.tradeHeader.partyTradeIdentifier.blockTradeId.issuer.issuerIdScheme,1
correlationId,13
trade.tradeHeader.partyTradeInformation.timestamps.updatedForClearing,1
trade.tradeHeader.tradeSummary.isPackageTrade,4
termination.changeInNotionalAmount.amount,3
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,5
amendment.trade.tradeHeader.partyTradeInformation.intentToClear,1
novation.oldTrade.tradeHeader.partyTradeInformation.intentToClear,1
trade.tradeHeader.partyTradeIdentifier.resultingTradeId.associatedPartyReference.href,6
trade.tradeHeader.partyTradeInformation.timestamps.updatedForConfirmation,1
amendment.trade.tradeHeader.partyTradeInformation.offMarketPrice,1
novation.oldTrade.tradeHeader.partyTradeInformation.offMarketPrice,1
tradingEvent.changeInNotional.amount,1
termination.resultingTrade.tradeHeader.partyTradeInformation.relatedBusinessUnit.businessUnitReference.href,1
amendment.trade.tradeHeader.partyTradeInformation.relatedBusinessUnit.role,1
termination.resultingTrade.tradeHeader.partyTradeInformation.executionDateTime,1
termination.changeInNotionalAmount.currency,3
termination.resultingTrade.tradeHeader.partyTradeInformation.relatedBusinessUnit.role,1
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,5
novation.oldTrade.tradeHeader.partyTradeInformation.relatedBusinessUnit.businessUnitReference.href,1
trade.tradeHeader.partyTradeInformation.pricingContext,20
withdrawal.requestedAction,3
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,2
trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification.entityClassificationScheme,32
trade.tradeHeader.partyTradeIdentifier.resultingTradeId.issuer.issuerIdScheme,6
trade.swap.swapStream.calculationPeriodAmount.calculation.currentNotional.amount,2
termination.resultingTrade.tradeHeader.partyTradeInformation.relatedPerson.role,1
trade.tradeHeader.partyTradeInformation.endUserExceptionReason,4
amendment.trade.swap.swapStream.paymentDates.calculationPeriodDatesReference.href,2
party.classification.industryClassificationScheme,48
termination.originalTrade.tradeHeader.partyTradeInformation.relatedBusinessUnit.role,3
termination.originalTrade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,10
trade.tradeHeader.partyTradeInformation.timestamps.publiclyReported,1
party.classification,9
amendment.trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,4
termination.resultingTrade.tradeHeader.partyTradeInformation.confirmationMethod,1
novation.oldTrade.swap.swapStream.paymentDates.calculationPeriodDatesReference.href,2
trade.tradeHeader.partyTradeIdentifier.resultingTradeId.tradeId,6
amendment.trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,4
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.issuer,2
trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,42
trade.tradeHeader.partyTradeInformation.timestamps.nonpublicReportAccepted,4
novation.oldTrade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,5
termination.resultingTrade.tradeHeader.partyTradeInformation.partyReference.href,1
termination.resultingTrade.fxSingleLeg.exchangedCurrency2.receiverPartyReference.href,1
novation.eventIdentifier.partyReference.href,2
tradingEvent.changeInNotional.currency,1
trade.tradeHeader.productSummary.seniority,4
termination.sizeChange.notionalReference.href,2
termination.resultingTrade.tradeHeader.partyTradeInformation.nonStandardTerms,1
termination.resultingTrade.fxSingleLeg.exchangedCurrency1.paymentAmount.amount,1
termination.resultingTrade.fxSingleLeg.valueDate,1
header.sentBy.messageAddressScheme,2
trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification,28
asOfDate,2
termination.resultingTrade.tradeHeader.partyTradeInformation.intentToClear,1
termination.resultingTrade.tradeHeader.partyTradeIdentifier.tradeId.tradeIdScheme,1
amendment.trade.documentation.masterAgreement.masterAgreementType,1
party.partyId.partyIdScheme,85
termination.sizeChange.changeInNotionalAmount.amount,2
trade.swap.swapStream.calculationPeriodAmount.calculation.currentNotional.currency,2
trade.tradeHeader.partyTradeInformation.isDisputed,4
termination.resultingTrade.fxSingleLeg.exchangedCurrency2.paymentAmount.amount,1
termination.resultingTrade.fxSingleLeg.exchangedCurrency1.receiverPartyReference.href,1
trade.tradeHeader.partyTradeInformation.reportingRole,4
termination.originalTrade.tradeHeader.partyTradeInformation.executionType,3
trade.tradeHeader.partyTradeInformation.executionType,7
header.implementationSpecification.version.implementationSpecificationVersionScheme,2
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,2
novation.novationTradeDate,1
trade.tradeHeader.partyTradeInformation.collateralizationType,4
termination.resultingTrade.tradeHeader.partyTradeInformation.executionVenueType,1
termination.originalTrade.tradeHeader.partyTradeInformation.relatedBusinessUnit.businessUnitReference.href,3
trade.tradeHeader.partyTradeIdentifier.resultingTradeId.issuer,6
party.region,7
termination.resultingTrade.tradeHeader.partyTradeInformation.executionType,1
termination.resultingTrade.tradeHeader.partyTradeInformation.relatedParty.role,2
amendment.trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,8
termination.resultingTrade.tradeHeader.partyTradeInformation.offMarketPrice,1
withdrawal.partyTradeIdentifier.linkId.linkIdScheme,1
termination.originalTrade.tradeHeader.partyTradeInformation.offMarketPrice,3
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,3
termination.resultingTrade.tradeHeader.partyTradeInformation.relatedParty.partyReference.href,2
tradingEvent.notionalChange,1
