trade.swap.swapStream.calculationPeriodAmount.calculation.floatingRateCalculation.capRateSchedule.step.stepDate,3
trade.varianceSwap.varianceLeg.amount.variance.exchangeTradedContractNearest.currency,1
trade.swap.embeddedOptionType,2
trade.tradeHeader.partyTradeInformation.category.categoryScheme,22
trade.tradeHeader.partyTradeInformation.relatedPerson.role,1
trade.volatilitySwapTransactionSupplement.volatilityLeg.amount.volatility.initialLevelSource.determinationMethodScheme,1
trade.volatilitySwapTransactionSupplement.volatilityLeg.underlyer.singleUnderlyer.index.exchangeId.exchangeIdScheme,1
trade.tradeHeader.partyTradeInformation.shortSale,1
tradingEvent.executionDateTime,3
trade.tradeHeader.partyTradeInformation.isSecuritiesFinancing,1
