header.sentBy.messageAddressScheme,22
trade.tradeHeader.partyTradeInformation.reportingRegime.actionType.actionTypeScheme,3
asOfDate,19
party.partyId.partyIdScheme,46
trade.commodityOption.notionalQuantitySchedule.notionalStep.quantityFrequency,11
trade.tradeHeader.partyTradeInformation.executionType,21
header.implementationSpecification.version.implementationSpecificationVersionScheme,1
trade.tradeHeader.partyTradeInformation.collateralizationType,25
trade.tradeHeader.partyTradeInformation.reportingRegime.actionType,3
trade.tradeHeader.partyTradeInformation.collateralizationType.collateralTypeScheme,2
trade.commoditySwap.fixedLeg.calculationPeriodsSchedule.periodMultiplier,4
party.region,16
trade.tradeHeader.partyTradeInformation.executionVenueType.executionVenueTypeScheme,9
trade.commodityOption.notionalQuantity.quantityFrequency.quantityFrequencyScheme,1
trade.commodityOption.notionalQuantity.id,1
trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,2
trade.commoditySwap.fixedLeg.calculationPeriodsSchedule.balanceOfFirstPeriod,4
trade.commoditySwap.fixedLeg.notionalQuantity.id,4
trade.commoditySwap.floatingLeg.commodity.unit.quantityUnitScheme,8
trade.commoditySwap.floatingLeg.commodity.commodityDetails,2
originatingEvent.originatingEventScheme,8
trade.commoditySwap.floatingLeg.calculation.pricingDates.settlementPeriods.excludeHolidays,1
trade.commoditySwaption.commoditySwap.floatingLeg.commodity.unit.quantityUnitScheme,1
trade.commoditySwaption.commoditySwap.fixedLeg.calculationPeriodsSchedule.id,1
trade.commodityOption.exercise.europeanExercise.exerciseFrequency.periodMultiplier,3
trade.tradeHeader.partyTradeInformation.confirmationMethod,10
