Mapping Coverage,63.31

Input Path,Failed Mapping Count
tradingEvent.agreementDate,9
onBehalfOf.partyReference.href,21
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.insolvencyFiling,3
party.organizationType.organizationTypeScheme,20
trade.dividendSwapTransactionSupplement.dividendLeg.dividendPeriod.paymentDate.relativeDate.businessDayConvention,4
trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,88
trade.tradeHeader.partyTradeInformation.verificationMethod,13
tradingEvent.eventType,17
trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,112
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.payerPartyReference.href,67
trade.tradeHeader.partyTradeInformation.offMarketPrice,3
trade.equityOption.equityExercise.equityValuation.valuationTimeType,5
trade.documentation.attachment.resourceId,1
correlationId.correlationIdScheme,7
trade.dividendSwapTransactionSupplement.multipleExchangeIndexAnnexFallback,2
trade.returnSwap.returnLeg.rateOfReturn.initialPrice.netPrice.priceExpression,2
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerPrice.netPrice.currency,24
trade.equityOption.embeddedOptionType,4
sequenceNumber,4
header.implementationSpecification.version,19
party.organizationType,44
trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,176
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.tradeId,2
trade.equityOption.extraordinaryEvents.nationalisationOrInsolvency,2
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerPrice.netPrice.amount,24
trade.equityOption.underlyer.basket.basketConstituent.receiverPartyReference.href,4
trade.dividendSwapTransactionSupplement.fixedLeg.terminationDate.adjustableDate.unadjustedDate,2
trade.equityOption.equityExercise.settlementMethodElectionDate.adjustableDate.unadjustedDate,2
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerFinancing.spreadSchedule.initialValue,67
trade.equityOption.extraordinaryEvents.representations.agreementsRegardingHedging,3
trade.equityOption.equityExercise.equityValuation.valuationDates.adjustableDates.dateAdjustments.businessDayConvention,2
trade.equityOption.equityEffectiveDate,4
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.hedgingDisruption,3
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.issuer.issuerIdScheme,2
quote.quoteUnits,5
quote.time,16
quote.currency,1
asOfTime,16
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.tradeId.tradeIdScheme,2
quote.value,5
trade.dividendSwapTransactionSupplement.fixedLeg.fixedPayment.paymentDate.period,2
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.changeInLaw,3
trade.equityOption.extraordinaryEvents.compositionOfCombinedConsideration,2
trade.equityOption.equityExercise.equityAmericanExercise.latestExerciseTimeType,2
trade.tradeHeader.partyTradeInformation.clearingStatus,21
trade.dividendSwapTransactionSupplement.dividendLeg.dividendPeriod.unadjustedStartDate.id,2
trade.tradeHeader.partyTradeInformation.clearingStatus.clearingStatusScheme,1
trade.documentation.attachment.resourceId.resourceIdScheme,1
trade.equityOption.equityExercise.settlementPriceSource,3
correlationId,7
trade.equityOption.extraordinaryEvents.indexAdjustmentEvents.indexModification,1
