File Name,Result,Input Path,Indexless Input Path,Unmappable CDM Path Count,Unmappable CDM Paths,Reason For Failure
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(1).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/esma-entity-classification could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Success,trade.tradeHeader.partyTradeInformation(0).relatedBusinessUnit(0).role,trade.tradeHeader.partyTradeInformation.relatedBusinessUnit.role,1,"ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.partyRole.role=[AllocationAgent, ClearingOrganization, CounterPartyAffiliate, CounterPartyUltimateParent, DisputingParty, ExecutingBroker, ExecutionFacility, PriorTradeRepository, ReportingPartyAffiliate, ReportingPartyUltimateParent]",had no destination
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,party(0)[id=party1].country,party[id=party1].country,0,,Element with value GB could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(1).partyEntityClassification(2).partyReference[href=party1].href,trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.partyReference[href=party1].href,0,,Element with value party1 could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(4).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/esma-entity-classification could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(3).partyEntityClassification(2).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/csa-dealer-status-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/csa-dealer-status-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/csa-dealer-status-entity-classification could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedMultiple,trade.tradeHeader.partyTradeInformation(1).reportingRegime(1).exceedsClearingThreshold,trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,2,ReportableEvent.reportableInformation.partyInformation(1).regimeInformation(2).fcaPartyInformation.exceedsClearingThreshold=[true] ReportableEvent.reportableInformation.partyInformation(1).regimeInformation(2).esmaPartyInformation.exceedsClearingThreshold=[true],Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(0).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/esma-entity-classification could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).isDisputed,trade.tradeHeader.partyTradeInformation.isDisputed,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Success,trade.tradeHeader.partyTradeInformation(0).reportingRegime(1).partyEntityClassification(1).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/sec-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/sec-entity-classification],4,ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(2).hkmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(2).esmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(2).cftcPartyInformation.financialEntity=[SBSD] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(2).fcaPartyInformation.natureOfParty=[Financial],Element mapped to already populated field
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(1).partyEntityClassification(3).partyReference[href=party2].href,trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.partyReference[href=party2].href,0,,Element with value party2 could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeIdentifier(1).resultingTradeId(1).issuer[issuerIdScheme=http://www.fpml.org/coding-scheme/external/cftc/issuer-identifier].issuerIdScheme,trade.tradeHeader.partyTradeIdentifier.resultingTradeId.issuer[issuerIdScheme=http://www.fpml.org/coding-scheme/external/cftc/issuer-identifier].issuerIdScheme,0,,Element with value http://www.fpml.org/coding-scheme/external/cftc/issuer-identifier could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,party(0)[id=party1].organizationType,party[id=party1].organizationType,0,,Element with value SD could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).relatedBusinessUnit(1).role,trade.tradeHeader.partyTradeInformation.relatedBusinessUnit.role,0,,Element with value TradingDesk could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedMultiple,party(2)[id=party1_affiliate1].partyId[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,party[id=party1_affiliate1].partyId[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,2,ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(2).partyId(0).identifierType=[LEI] ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(2).partyId(0).identifier.meta.scheme=[http://www.fpml.org/coding-scheme/external/iso17442],Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).isAccountingHedge,trade.tradeHeader.partyTradeInformation.isAccountingHedge,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(3).partyEntityClassification(0).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/csa-dealer-status-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/csa-dealer-status-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/csa-dealer-status-entity-classification could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.tradeSummary.isPrimeBrokerTrade,trade.tradeHeader.tradeSummary.isPrimeBrokerTrade,0,,Element with value false could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).pricingContext(1),trade.tradeHeader.partyTradeInformation.pricingContext,0,,Element with value HistoricTrade could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Success,trade.tradeHeader.partyTradeInformation(0).reportingRegime(3).partyEntityClassification(3).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/csa-local-party-status-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/csa-local-party-status-entity-classification],4,ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(4).cftcPartyInformation.financialEntity=[SBSD] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(4).hkmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(4).esmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(4).fcaPartyInformation.natureOfParty=[Financial],Element NonLocalParty could not be parsed as a CFTCFinancialEntityClassificationEnum : Element NonLocalParty could not be parsed as a NatureOfPartyEnum
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedMultiple,party(3)[id=party1_affiliate2].partyId[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,party[id=party1_affiliate2].partyId[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,2,ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(3).partyId(0).identifierType=[LEI] ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(3).partyId(0).identifier.meta.scheme=[http://www.fpml.org/coding-scheme/external/iso17442],Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).timestamps.nonpublicReportUpdated,trade.tradeHeader.partyTradeInformation.timestamps.nonpublicReportUpdated,0,,Element with value 2011-02-12T12:42:16Z could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(1).partyEntityClassification(1).partyReference[href=party2].href,trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.partyReference[href=party2].href,0,,Element with value party2 could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(6).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/cftc-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/cftc-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/cftc-entity-classification could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedMultiple,party(8)[id=executing_agent].partyId[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,party[id=executing_agent].partyId[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,2,ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(8).partyId(0).identifierType=[LEI] ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(8).partyId(0).identifier.meta.scheme=[http://www.fpml.org/coding-scheme/external/iso17442],Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedMultiple,trade.tradeHeader.partyTradeInformation(0).reportingRegime(2).exceedsClearingThreshold,trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,2,ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(3).fcaPartyInformation.exceedsClearingThreshold=[true] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(3).esmaPartyInformation.exceedsClearingThreshold=[true],Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeIdentifier(1).resultingTradeId(0).tradeId[tradeIdScheme=http://www.fpml.org/coding-scheme/external/unique-transaction-identifier].tradeIdScheme,trade.tradeHeader.partyTradeIdentifier.resultingTradeId.tradeId[tradeIdScheme=http://www.fpml.org/coding-scheme/external/unique-transaction-identifier].tradeIdScheme,0,,Element with value http://www.fpml.org/coding-scheme/external/unique-transaction-identifier could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).pricingContext(0),trade.tradeHeader.partyTradeInformation.pricingContext,0,,Element with value CrossBorder could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Success,trade.tradeHeader.partyTradeInformation(0).reportingRegime(6).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/cftc-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/cftc-entity-classification],3,ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(7).esmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(7).hkmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(7).fcaPartyInformation.natureOfParty=[Financial],Element SBSD could not be parsed as a NatureOfPartyEnum
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,onBehalfOf.partyReference[href=party1].href,onBehalfOf.partyReference[href=party1].href,0,,Element with value party1 could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,party(4)[id=party2].classification(0),party[id=party2].classification,0,,Element with value NonFinancial could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeIdentifier(1).resultingTradeId(2).issuer[issuerIdScheme=http://www.fpml.org/coding-scheme/external/cftc/issuer-identifier].issuerIdScheme,trade.tradeHeader.partyTradeIdentifier.resultingTradeId.issuer[issuerIdScheme=http://www.fpml.org/coding-scheme/external/cftc/issuer-identifier].issuerIdScheme,0,,Element with value http://www.fpml.org/coding-scheme/external/cftc/issuer-identifier could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedMultiple,party(9)[id=venue].partyId[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,party[id=venue].partyId[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,2,ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(9).partyId(0).identifier.meta.scheme=[http://www.fpml.org/coding-scheme/external/iso17442] ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(9).partyId(0).identifierType=[LEI],Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,party(0)[id=party1].region,party[id=party1].region,0,,Element with value EEA could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(1).partyEntityClassification(3).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/sec-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/sec-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/sec-entity-classification could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(4).reportingPurpose,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,0,,Element with value PrimaryEconomicTerms could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedMultiple,trade.tradeHeader.partyTradeInformation(1).reportingRegime(0).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],3,ReportableEvent.reportableInformation.partyInformation(1).regimeInformation(1).hkmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(1).regimeInformation(1).esmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(1).regimeInformation(1).fcaPartyInformation.natureOfParty=[Financial],Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedMultiple,trade.tradeHeader.partyTradeInformation(0).reportingRegime(7).entityClassification,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,3,ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(8).esmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(8).hkmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(8).fcaPartyInformation.natureOfParty=[Financial],Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Success,trade.tradeHeader.partyTradeInformation(0).reportingRegime(3).partyEntityClassification(2).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/csa-dealer-status-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/csa-dealer-status-entity-classification],4,ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(4).cftcPartyInformation.financialEntity=[SBSD] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(4).hkmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(4).esmaPartyInformation.natureOfParty=[Financial] ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(4).fcaPartyInformation.natureOfParty=[Financial],Element NonDealer could not be parsed as a CFTCFinancialEntityClassificationEnum : Element NonDealer could not be parsed as a NatureOfPartyEnum
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeIdentifier(1).resultingTradeId(2).associatedPartyReference[href=party2].href,trade.tradeHeader.partyTradeIdentifier.resultingTradeId.associatedPartyReference[href=party2].href,0,,Element with value party2 could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).executionType,trade.tradeHeader.partyTradeInformation.executionType,0,,Element with value Electronic could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRole,trade.tradeHeader.partyTradeInformation.reportingRole,0,,Element with value Principal could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,correlationId[correlationIdScheme=http://fpml.org/submitter_trade_id],correlationId[correlationIdScheme=http://fpml.org/submitter_trade_id],0,,Element with value TW19235 could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).relatedBusinessUnit(0).businessUnitReference[href=branch1].href,trade.tradeHeader.partyTradeInformation.relatedBusinessUnit.businessUnitReference[href=branch1].href,0,,Element with value branch1 could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/record-keeping/events/Clearing-cleared-alpha-Trade-03.xml,Fail_MappedNone,party(0)[id=party1].classification(1)[industryClassificationScheme=http://www.fpml.org/coding-scheme/hkma-rewrite-regulatory-corporate-sector].industryClassificationScheme,party[id=party1].classification[industryClassificationScheme=http://www.fpml.org/coding-scheme/hkma-rewrite-regulatory-corporate-sector].industryClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/hkma-rewrite-regulatory-corporate-sector could not be mapped to a rosettaField
