File Name,Result,Input Path,Indexless Input Path,Unmappable CDM Path Count,Unmappable CDM Paths,Reason For Failure
cdm-sample-files/fpml-5-13/record-keeping/products/custom-scenarios/mockup-commodity-delivery.xml,Fail_MappedMultiple,trade.tradeHeader.partyTradeInformation(1).reportingRegime(1).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],3,"ReportableEvent.reportableInformation.partyInformation(1).regimeInformation(2).esmaPartyInformation.natureOfParty=[Financial, NonFinancial]
ReportableEvent.reportableInformation.partyInformation(1).regimeInformation(2).hkmaPartyInformation.natureOfParty=[Financial]
ReportableEvent.reportableInformation.partyInformation(1).regimeInformation(2).fcaPartyInformation.natureOfParty=[Financial]",Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-13/record-keeping/products/custom-scenarios/mockup-commodity-delivery.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(0).reportingPurpose,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,0,,Element with value Snapshot could not be mapped to a rosettaField
cdm-sample-files/fpml-5-13/record-keeping/products/custom-scenarios/mockup-commodity-delivery.xml,Fail_MappedNone,party(1)[id=partyB].classification(0)[industryClassificationScheme=http://www.fpml.org/coding-scheme/esma-emir-refit-regulatory-corporate-sector].industryClassificationScheme,party[id=partyB].classification[industryClassificationScheme=http://www.fpml.org/coding-scheme/esma-emir-refit-regulatory-corporate-sector].industryClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/esma-emir-refit-regulatory-corporate-sector could not be mapped to a rosettaField
cdm-sample-files/fpml-5-13/record-keeping/products/custom-scenarios/mockup-commodity-delivery.xml,Fail_MappedNone,trade.commoditySwap.fixedLeg.calculationPeriodsReference[href=floatingLegCalculationPeriods].href,trade.commoditySwap.fixedLeg.calculationPeriodsReference[href=floatingLegCalculationPeriods].href,0,,Element with value floatingLegCalculationPeriods could not be mapped to a rosettaField
cdm-sample-files/fpml-5-13/record-keeping/products/custom-scenarios/mockup-commodity-delivery.xml,Fail_MappedNone,party(0)[id=partyA].organizationType(1)[organizationTypeScheme=http://www.fpml.org/coding-scheme/cftc-organization-type].organizationTypeScheme,party[id=partyA].organizationType[organizationTypeScheme=http://www.fpml.org/coding-scheme/cftc-organization-type].organizationTypeScheme,0,,Element with value http://www.fpml.org/coding-scheme/cftc-organization-type could not be mapped to a rosettaField
cdm-sample-files/fpml-5-13/record-keeping/products/custom-scenarios/mockup-commodity-delivery.xml,Fail_MappedMultiple,trade.tradeHeader.partyTradeInformation(0).reportingRegime(0).exceedsClearingThreshold,trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,2,"ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(1).fcaPartyInformation.exceedsClearingThreshold=[true]
ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(1).esmaPartyInformation.exceedsClearingThreshold=[false, true]",Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-13/record-keeping/products/custom-scenarios/mockup-commodity-delivery.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(1).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/esma-entity-classification could not be mapped to a rosettaField
cdm-sample-files/fpml-5-13/record-keeping/products/custom-scenarios/mockup-commodity-delivery.xml,Fail_MappedNone,trade.commoditySwap.floatingLeg.commodity.unit,trade.commoditySwap.floatingLeg.commodity.unit,0,,Element with value USMMBTU could not be mapped to a rosettaField
cdm-sample-files/fpml-5-13/record-keeping/products/custom-scenarios/mockup-commodity-delivery.xml,Fail_MappedMultiple,trade.tradeHeader.partyTradeInformation(0).reportingRegime(0).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],3,"ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(1).fcaPartyInformation.natureOfParty=[Financial]
ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(1).hkmaPartyInformation.natureOfParty=[Financial]
ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(1).esmaPartyInformation.natureOfParty=[Financial, NonFinancial]",Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-13/record-keeping/products/custom-scenarios/mockup-commodity-delivery.xml,Fail_MappedMultiple,trade.tradeHeader.partyTradeInformation(0).reportingRegime(4).entityClassification,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,3,"ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(5).hkmaPartyInformation.natureOfParty=[Financial]
ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(5).esmaPartyInformation.natureOfParty=[Financial, NonFinancial]
ReportableEvent.reportableInformation.partyInformation(0).regimeInformation(5).fcaPartyInformation.natureOfParty=[Financial]",Element mapped to multiple rosettaFields
