Mapping Coverage,67.94

Input Path,Failed Mapping Count
tradingEvent.agreementDate,5
onBehalfOf.partyReference.href,13
trade.equitySwapTransactionSupplement.interestLeg.interestAmount.currencyReference.href,2
trade.commoditySwap.floatingLeg.notionalQuantity.quantityUnit,1
party.organizationType.organizationTypeScheme,28
trade.tradeHeader.partyTradeInformation.verificationMethod,7
trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,50
tradingEvent.eventType,5
trade.regulatoryProductInfo.priceTerms.strikePriceSchedule.initialValue,1
trade.tradeHeader.partyTradeIdentifier.linkId,4
trade.commodityOption.exercise.relativePaymentDates.calculationPeriodsScheduleReference.href,2
trade.regulatoryProductInfo.priceTerms.strikePriceSchedule.step.stepDate,12
trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,80
trade.creditDefaultSwap.generalTerms.referenceInformation.referenceObligation.bond.maturity,1
trade.tradeHeader.partyTradeInformation.offMarketPrice,7
trade.tradeHeader.uniqueSwapIdentifier.issuer.issuerIdScheme,3
correlationId.correlationIdScheme,6
trade.tradeHeader.partyTradeInformation.verificationMethod.verificationMethodScheme,1
sequenceNumber,6
trade.tradeHeader.partyTradeInformation.isAccountingHedge,1
trade.tradeHeader.partyTradeInformation.relatedBusinessUnit.businessUnitReference.href,13
header.implementationSpecification.version,6
trade.commoditySwap.floatingLeg.commodity.currency,3
party.organizationType,54
trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,102
trade.commodityOption.exercise.europeanExercise.exerciseFrequency.period,2
trade.equitySwapTransactionSupplement.returnLeg.amount.currency.id,2
trade.commodityOption.premium.premiumPerUnit.currency,2
trade.commodityOption.strikePricePerUnitSchedule.strikePricePerUnitStep.currency,4
trade.tradeHeader.uniqueSwapIdentifier.issuer,3
trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.partyReference.href,5
trade.tradeHeader.partyTradeInformation.relatedBusinessUnit.role,13
trade.commodityOption.notionalQuantity.quantityUnit,2
trade.commoditySwap.floatingLeg.notionalQuantity.id,2
quote.time,3
quote.quoteUnits,1
trade.tradeHeader.partyTradeInformation.reportingRegime.transmissionOfOrder,3
quote.currency,7
trade.tradeHeader.partyTradeInformation.collateralPortfolio.portfolioNameScheme,1
asOfTime,5
quote.value,12
trade.commodityOption.commodity.currency,2
trade.equitySwapTransactionSupplement.interestLeg.interestAmount.referenceAmount,2
trade.commodityOption.commodity.unit,2
trade.commodityOption.premium.premiumPerUnit.amount,2
trade.tradeHeader.partyTradeInformation.clearingStatus,10
quote.id,1
correlationId,6
trade.tradeHeader.uniqueSwapIdentifier.tradeId,3
trade.tradeHeader.partyTradeInformation.intentToAllocate,3
trade.commoditySwap.floatingLeg.calculation.pricingDates.calculationPeriodsReference.href,1
trade.commodityOption.commodity.commodityBase,2
trade.tradeHeader.partyTradeInformation.category.categoryScheme,42
trade.tradeHeader.partyTradeInformation.relatedPerson.role,6
trade.commoditySwap.floatingLeg.notionalQuantity.quantityFrequency.quantityFrequencyScheme,2
tradingEvent.executionDateTime,2
trade.tradeHeader.partyTradeInformation.shortSale,6
trade.equitySwapTransactionSupplement.optionalEarlyTerminationDate,2
trade.tradeHeader.partyTradeInformation.isSecuritiesFinancing,6
quote.measureType,1
trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification.entityClassificationScheme,4
trade.commoditySwap.floatingLeg.commodity.unit,3
trade.tradeHeader.partyTradeIdentifier.linkId.linkIdScheme,4
trade.tradeHeader.uniqueSwapIdentifier.tradeId.tradeIdScheme,3
trade.commodityOption.exercise.relativePaymentDates.payRelativeTo,2
party.classification.industryClassificationScheme,61
trade.commoditySwap.fixedLeg.notionalQuantity.quantityUnit,1
party.classification,11
trade.equitySwapTransactionSupplement.buyerPartyReference.href,2
trade.tradeHeader.partyTradeInformation.confirmationMethod.confirmationMethodScheme,1
trade.equitySwapTransactionSupplement.optionalEarlyTermination,2
trade.commoditySwap.fixedLeg.calculationPeriodsReference.href,1
trade.tradeHeader.partyTradeInformation.executionDateTime,4
trade.equitySwapTransactionSupplement.returnLeg.notional.notionalAmount.currency,2
trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,87
trade.tradeHeader.partyTradeInformation.intentToClear,3
trade.equitySwapTransactionSupplement.returnLeg.notional.notionalAmount.amount,2
header.sentBy.messageAddressScheme,6
trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification,4
trade.equitySwapTransactionSupplement.returnLeg.amount.referenceAmount,2
trade.tradeHeader.partyTradeInformation.reportingRegime.actionType.actionTypeScheme,6
asOfDate,5
party.partyId.partyIdScheme,74
trade.tradeHeader.partyTradeInformation.reportingRole,1
trade.tradeHeader.partyTradeInformation.executionType,13
trade.tradeHeader.partyTradeInformation.reportingRegime.mandatorilyClearable.reportingBooleanScheme,1
header.implementationSpecification.version.implementationSpecificationVersionScheme,3
trade.tradeHeader.partyTradeInformation.collateralizationType,14
trade.tradeHeader.partyTradeInformation.reportingRegime.actionType,10
trade.tradeHeader.partyTradeInformation.collateralizationType.collateralTypeScheme,1
trade.equitySwapTransactionSupplement.sellerPartyReference.href,2
trade.tradeHeader.tradeSummary.reportingLevel,1
party.region,20
trade.tradeHeader.partyTradeInformation.executionVenueType.executionVenueTypeScheme,1
trade.commodityOption.calculationPeriods.unadjustedDate,2
trade.equitySwapTransactionSupplement.optionalEarlyTerminationElectingPartyReference.href,2
trade.commoditySwap.floatingLeg.commodity.unit.quantityUnitScheme,2
trade.regulatoryProductInfo.priceTerms.strikePriceSchedule.step.stepValue,12
originatingEvent.originatingEventScheme,1
trade.commodityOption.exercise.europeanExercise.exerciseFrequency.periodMultiplier,2
trade.equitySwapTransactionSupplement.interestLeg.id,2
trade.tradeHeader.productSummary.indexFactor,1
trade.tradeHeader.partyTradeInformation.confirmationMethod,4
